TransactionAmount,TransactionType,Channel,LoginAttempts,AccountBalance,CustomerOccupation,Cluster_DBSCAN
491.1,Credit,Online,1.0,7833.85,Engineer,0
452.8,Debit,Branch,1.0,4840.67,Retired,0
645.04,Debit,Branch,1.0,7361.47,Retired,0
169.28,Debit,Branch,1.0,5128.44,Doctor,0
88.42000000000002,Debit,ATM,1.0,12381.45,Doctor,0
155.53,Debit,ATM,1.0,4008.05,Engineer,0
991.8200000000002,Debit,Online,1.0,3493.13,Engineer,0
39.24000000000001,Debit,ATM,1.0,6462.41,Retired,0
152.01,Debit,ATM,3.0,4625.12,Engineer,-1
78.76999999999998,Credit,ATM,1.0,6470.57,Engineer,0
26.5,Debit,Online,1.0,4854.83,Engineer,0
83.62,Debit,ATM,1.0,12652.22,Doctor,0
142.78,Debit,Branch,1.0,11705.88,Doctor,0
55.99000000000001,Debit,ATM,1.0,932.6099999999997,Doctor,0
774.48,Debit,Branch,1.0,11613.58,Doctor,0
105.37,Debit,ATM,1.0,1068.5500000000002,Student,0
118.82999999999998,Debit,Online,1.0,1616.3000000000002,Student,0
46.22,Debit,Branch,1.0,471.27999999999975,Student,0
659.71,Credit,Branch,1.0,106.85999999999967,Student,0
377.97,Debit,Online,1.0,2457.1,Retired,0
114.1,Debit,Branch,1.0,5882.12,Retired,0
11.300000000000011,Credit,Online,1.0,1938.9899999999998,Retired,0
95.50000000000003,Debit,Online,1.0,4079.09,Retired,0
130.93,Credit,Branch,1.0,860.1199999999999,Engineer,0
272.97,Debit,Online,1.0,7811.31,Retired,0
73.35,Debit,Branch,1.0,1181.8400000000006,Student,0
29.939999999999998,Debit,ATM,1.0,10915.54,Doctor,0
307.24,Debit,ATM,2.0,1670.7200000000003,Student,-1
50.52000000000001,Debit,Online,1.0,1121.1899999999996,Student,0
820.46,Credit,Online,1.0,5621.86,Engineer,0
153.07,Debit,ATM,1.0,8873.43,Engineer,0
52.94,Debit,Branch,1.0,6990.92,Doctor,0
384.41,Debit,ATM,1.0,7831.56,Engineer,0
235.42,Debit,Branch,1.0,6173.23,Retired,0
114.23000000000002,Debit,ATM,1.0,9523.72,Doctor,0
12.620000000000005,Debit,Branch,1.0,6420.47,Doctor,0
997.3699999999999,Debit,ATM,1.0,1146.0900000000001,Student,0
373.52,Debit,ATM,1.0,6430.41,Engineer,0
336.05,Debit,Branch,1.0,1635.0500000000002,Student,0
366.93,Debit,Online,1.0,6697.79,Retired,0
112.26999999999998,Debit,Branch,1.0,7369.89,Doctor,0
494.9599999999999,Debit,ATM,1.0,6903.68,Engineer,0
561.58,Debit,Online,1.0,11748.86,Doctor,0
440.94,Debit,Online,1.0,7303.23,Doctor,0
71.9,Debit,Branch,1.0,10619.35,Doctor,0
256.66,Credit,Online,1.0,1794.5,Retired,0
166.55,Credit,Branch,1.0,12970.21,Doctor,0
276.26,Debit,Branch,1.0,120.89000000000033,Doctor,0
35.45999999999998,Debit,ATM,1.0,5692.31,Doctor,0
38.139999999999986,Debit,Branch,1.0,9879.87,Engineer,0
506.26,Credit,ATM,1.0,6266.65,Retired,0
736.32,Debit,Online,1.0,14268.95,Doctor,0
389.43,Credit,ATM,1.0,6449.83,Engineer,0
25.579999999999984,Debit,ATM,1.0,6741.41,Engineer,0
446.1,Debit,ATM,1.0,1008.4400000000005,Student,0
147.74,Debit,Branch,1.0,1711.7799999999997,Student,0
1228.81,Debit,ATM,1.0,1821.0,Student,0
46.22999999999999,Debit,Online,1.0,5107.75,Retired,0
265.37,Debit,Branch,1.0,5229.95,Engineer,0
342.57,Debit,Online,1.0,339.15999999999985,Student,0
417.26,Credit,Online,1.0,10442.48,Doctor,0
33.629999999999995,Debit,Online,1.0,4324.4,Retired,0
64.57999999999998,Debit,Branch,1.0,6292.29,Retired,0
23.230000000000018,Credit,Branch,1.0,269.0100000000002,Student,0
160.52,Credit,ATM,1.0,5379.25,Retired,0
278.88,Debit,Branch,2.0,1334.0900000000001,Doctor,-1
285.49,Credit,Branch,1.0,6366.84,Doctor,0
71.87,Debit,ATM,1.0,1839.1,Student,0
308.8,Debit,ATM,1.0,3966.54,Retired,0
135.35,Debit,Branch,1.0,9983.36,Engineer,0
288.43,Debit,Branch,1.0,4577.09,Retired,0
147.46000000000004,Credit,Online,1.0,7458.03,Doctor,0
214.15,Debit,Branch,1.0,6397.29,Engineer,0
71.34,Debit,Online,3.0,6345.03,Engineer,-1
170.36,Debit,ATM,1.0,6034.73,Doctor,0
965.6599999999999,Debit,ATM,1.0,765.8099999999995,Engineer,0
736.53,Debit,ATM,1.0,9826.26,Engineer,0
213.42,Debit,ATM,1.0,3736.38,Engineer,0
94.09,Debit,Branch,1.0,646.8500000000004,Student,0
91.23000000000002,Debit,ATM,1.0,6385.12,Retired,0
263.92,Credit,Branch,1.0,4161.71,Retired,0
77.5,Credit,Online,1.0,11079.77,Doctor,0
3.6499999999999773,Debit,Online,1.0,10017.11,Doctor,0
43.879999999999995,Credit,Online,1.0,1644.0900000000001,Student,0
591.98,Debit,ATM,1.0,387.64999999999964,Student,0
224.79,Debit,Online,1.0,528.3800000000001,Student,0
64.30000000000001,Debit,ATM,1.0,7530.3,Retired,0
111.79000000000005,Debit,Online,1.0,10887.59,Doctor,0
927.1600000000001,Debit,ATM,1.0,7104.61,Retired,0
613.7,Credit,Branch,1.0,7307.11,Retired,0
26.069999999999993,Debit,Branch,3.0,349.97999999999956,Student,-1
170.45,Debit,Branch,1.0,2284.41,Engineer,0
344.27,Debit,Branch,1.0,1918.3599999999997,Student,0
872.72,Debit,Online,1.0,503.0100000000002,Student,0
292.95,Debit,Branch,1.0,1216.9099999999999,Engineer,0
28.439999999999998,Debit,ATM,1.0,1071.04,Student,0
209.02,Debit,ATM,1.0,187.89999999999964,Student,0
20.05000000000001,Debit,ATM,1.0,7145.67,Retired,0
175.02,Debit,Online,1.0,1493.88,Student,0
89.5,Credit,Branch,1.0,8658.95,Engineer,0
69.95999999999998,Debit,Branch,1.0,164.1199999999999,Student,0
146.51,Debit,ATM,1.0,7089.9,Engineer,0
376.78,Credit,Online,1.0,841.6499999999996,Student,0
148.53999999999996,Credit,Branch,1.0,5677.05,Retired,0
388.77,Credit,Online,1.0,1658.4899999999998,Student,0
100.38000000000002,Debit,Branch,1.0,10171.68,Doctor,0
137.23,Debit,Branch,1.0,13847.99,Doctor,0
870.3,Debit,ATM,1.0,3688.98,Retired,0
458.94,Debit,Branch,1.0,5619.95,Engineer,0
327.35,Credit,Branch,1.0,342.0799999999999,Student,0
757.15,Debit,Online,1.0,4702.86,Engineer,0
5.639999999999986,Debit,Online,1.0,12703.24,Doctor,0
47.22999999999999,Credit,Online,1.0,6659.81,Retired,0
239.41,Credit,Online,1.0,7860.65,Doctor,0
7.480000000000018,Debit,ATM,1.0,1275.1999999999998,Engineer,0
170.97,Debit,Branch,1.0,1265.27,Student,0
262.43,Credit,Online,5.0,12841.01,Doctor,-1
659.15,Debit,ATM,1.0,1241.5900000000001,Student,0
31.53000000000003,Debit,Online,1.0,874.9300000000003,Student,0
111.66,Credit,Online,1.0,5716.72,Engineer,0
250.01,Debit,ATM,1.0,1541.48,Retired,0
554.15,Debit,ATM,1.0,14817.22,Doctor,0
598.66,Credit,Branch,1.0,2587.11,Engineer,0
28.379999999999995,Debit,Branch,1.0,173.69999999999982,Doctor,0
16.80000000000001,Debit,ATM,1.0,11847.07,Doctor,0
896.79,Debit,Online,1.0,11146.74,Doctor,0
159.0,Debit,ATM,1.0,369.78999999999996,Engineer,0
56.31,Credit,Online,1.0,6396.08,Retired,0
203.99,Debit,Online,1.0,4840.31,Retired,0
50.99000000000001,Debit,Branch,1.0,1334.6,Doctor,0
101.28000000000003,Credit,Online,1.0,2774.35,Engineer,0
299.92,Debit,ATM,1.0,1368.0,Student,0
77.54000000000002,Debit,Online,1.0,4536.38,Retired,0
18.350000000000023,Debit,Branch,1.0,1293.3900000000003,Student,0
732.53,Credit,ATM,1.0,441.53999999999996,Student,0
65.11000000000001,Debit,ATM,1.0,8485.14,Engineer,0
67.07,Credit,ATM,1.0,999.6199999999999,Student,0
137.48,Debit,Branch,1.0,14273.42,Doctor,0
398.36,Debit,ATM,1.0,1863.6999999999998,Student,0
469.46,Debit,ATM,1.0,8640.56,Student,0
37.579999999999984,Debit,ATM,1.0,259.4399999999996,Doctor,0
160.24,Debit,ATM,1.0,5526.97,Engineer,0
315.39,Credit,Branch,1.0,929.6000000000004,Student,0
434.17,Debit,ATM,5.0,5335.44,Student,-1
165.91,Debit,ATM,1.0,587.1199999999999,Student,0
211.36,Debit,Branch,1.0,4760.34,Engineer,0
241.45,Debit,Online,1.0,1594.04,Student,0
23.24000000000001,Debit,Branch,1.0,13777.79,Doctor,0
70.88,Credit,Branch,1.0,1794.65,Retired,0
1143.67,Debit,Online,1.0,7677.76,Retired,0
314.52,Debit,ATM,1.0,7071.32,Retired,0
181.81,Credit,Online,1.0,7525.73,Retired,0
854.6400000000001,Debit,Branch,1.0,2989.25,Retired,0
261.19,Debit,ATM,1.0,7620.6,Retired,0
220.68,Credit,Online,1.0,5549.2,Retired,0
11.860000000000014,Debit,Branch,1.0,6782.61,Engineer,0
122.65,Debit,Online,1.0,1968.5100000000002,Student,0
395.16,Debit,Online,1.0,5340.73,Retired,0
704.69,Debit,Online,1.0,3267.84,Retired,0
369.89,Debit,ATM,1.0,6941.47,Retired,0
10.920000000000016,Debit,ATM,1.0,7567.2,Retired,0
199.14,Debit,Branch,1.0,7001.25,Engineer,0
109.43,Debit,ATM,1.0,1983.65,Retired,0
304.15,Debit,Branch,1.0,686.9099999999999,Student,0
620.54,Credit,Branch,1.0,213.35999999999967,Student,0
757.79,Debit,Online,1.0,1443.02,Student,0
122.81,Debit,Branch,1.0,8450.84,Doctor,0
96.25,Debit,Online,1.0,7996.7,Retired,0
1431.33,Debit,ATM,1.0,5567.98,Doctor,-1
142.55,Debit,Online,1.0,1262.6800000000003,Doctor,0
35.94,Credit,Branch,1.0,1697.2799999999997,Student,0
24.860000000000014,Debit,Branch,1.0,2591.65,Engineer,0
103.07999999999998,Debit,Online,1.0,12002.16,Doctor,0
116.26999999999998,Debit,Online,1.0,8726.92,Engineer,0
363.84,Debit,Online,3.0,5415.64,Retired,-1
34.74000000000001,Credit,Online,1.0,3736.57,Retired,0
64.00999999999999,Credit,Branch,1.0,1225.69,Student,0
108.75,Debit,ATM,4.0,14829.85,Doctor,-1
50.900000000000006,Credit,Online,1.0,1277.6999999999998,Student,0
206.84,Debit,Branch,1.0,454.65999999999985,Student,0
37.39999999999998,Debit,ATM,1.0,1519.5100000000002,Student,0
154.21,Debit,Online,1.0,8045.77,Engineer,0
199.37,Debit,Online,1.0,1331.3000000000002,Student,0
410.49,Credit,Branch,1.0,1843.5699999999997,Student,0
1360.01,Credit,Branch,1.0,6601.5,Retired,-1
18.230000000000018,Debit,ATM,1.0,8422.2,Engineer,0
398.7,Debit,ATM,1.0,7987.74,Doctor,0
122.13999999999999,Debit,Online,1.0,327.6800000000003,Student,0
378.2,Debit,Branch,1.0,7372.81,Engineer,0
124.74000000000001,Debit,ATM,1.0,2987.97,Engineer,0
17.100000000000023,Debit,ATM,1.0,1619.54,Retired,0
287.05,Debit,ATM,1.0,1204.65,Student,0
874.72,Debit,Online,1.0,4630.58,Engineer,0
1762.2800000000002,Debit,ATM,1.0,1380.3400000000001,Student,-1
40.120000000000005,Credit,ATM,1.0,14304.38,Doctor,0
125.0,Credit,Online,1.0,3215.76,Engineer,0
348.44,Debit,Online,1.0,1022.94,Student,0
128.4,Debit,ATM,1.0,2610.64,Retired,0
320.93,Debit,Online,1.0,9451.66,Engineer,0
1.410000000000025,Debit,ATM,1.0,1244.17,Retired,0
50.52000000000001,Debit,Branch,1.0,12815.24,Doctor,0
383.95,Credit,Online,1.0,9933.56,Engineer,0
12.939999999999998,Debit,Branch,1.0,921.2299999999996,Student,0
329.75,Debit,Online,1.0,6009.43,Retired,0
981.76,Debit,Online,1.0,602.3599999999997,Doctor,0
40.79000000000002,Debit,ATM,1.0,1769.33,Student,0
99.25,Credit,Online,1.0,2570.34,Retired,0
150.6,Debit,ATM,1.0,3240.14,Retired,0
29.5,Debit,Online,1.0,1229.3199999999997,Retired,0
54.34,Debit,ATM,1.0,8019.89,Doctor,0
18.25,Debit,ATM,1.0,14328.29,Doctor,0
633.87,Debit,Online,1.0,330.15999999999985,Student,0
81.14999999999998,Debit,ATM,1.0,1595.2600000000002,Student,0
83.94999999999999,Debit,Online,1.0,7413.18,Retired,0
410.4,Credit,ATM,1.0,2563.91,Retired,0
172.68,Debit,ATM,1.0,10724.95,Doctor,0
139.87999999999997,Debit,ATM,1.0,2969.71,Engineer,0
165.55,Debit,Branch,1.0,761.7799999999997,Student,0
53.78999999999999,Credit,ATM,3.0,6229.36,Engineer,-1
285.69,Debit,ATM,1.0,2552.54,Retired,0
532.4,Debit,ATM,1.0,1033.73,Student,0
293.85,Debit,Online,1.0,1919.9700000000003,Student,0
27.939999999999998,Debit,Branch,1.0,1893.44,Retired,0
270.36,Debit,ATM,1.0,1783.04,Student,0
112.66,Debit,Online,3.0,852.9799999999996,Engineer,-1
506.03,Debit,Branch,1.0,1123.8899999999999,Student,0
206.95,Debit,Branch,1.0,1817.65,Student,0
350.96,Debit,ATM,1.0,5463.94,Retired,0
261.63,Debit,Branch,1.0,477.02999999999975,Student,0
46.120000000000005,Debit,Branch,1.0,8874.01,Doctor,0
27.25,Credit,Branch,1.0,5365.2,Retired,0
1353.93,Debit,Branch,1.0,7858.41,Engineer,0
331.66,Debit,ATM,1.0,7216.3,Retired,0
667.95,Credit,ATM,1.0,13558.56,Doctor,0
49.84,Debit,ATM,1.0,7872.04,Doctor,0
556.04,Debit,ATM,1.0,5200.04,Retired,0
88.06,Credit,Online,1.0,1779.85,Student,0
745.95,Debit,ATM,1.0,13264.14,Doctor,0
67.25,Debit,Online,1.0,467.39999999999964,Student,0
93.63000000000002,Debit,ATM,1.0,9873.62,Engineer,0
74.11000000000001,Debit,Branch,1.0,1257.9,Student,0
41.129999999999995,Credit,Branch,1.0,6067.54,Retired,0
192.02,Credit,Online,1.0,5169.07,Retired,0
291.27,Debit,Branch,1.0,6878.86,Retired,0
296.46,Debit,Branch,1.0,558.9899999999998,Student,0
341.84,Credit,Branch,1.0,1400.04,Student,0
98.41000000000003,Debit,Online,1.0,912.71,Student,0
109.28,Debit,Online,4.0,6338.35,Engineer,-1
27.50999999999999,Credit,Online,1.0,13645.63,Doctor,0
12.180000000000007,Debit,Branch,1.0,4909.24,Retired,0
207.71,Credit,Online,1.0,570.1000000000004,Student,0
25.769999999999982,Credit,Online,1.0,11749.77,Doctor,0
127.57,Debit,ATM,1.0,6118.2,Retired,0
392.05,Debit,ATM,1.0,4383.69,Engineer,0
521.01,Credit,Branch,1.0,4004.55,Engineer,0
849.76,Debit,ATM,1.0,373.8800000000001,Student,0
172.5,Debit,Online,1.0,6851.16,Doctor,0
265.44,Debit,ATM,1.0,9700.77,Engineer,0
152.34,Debit,Branch,1.0,6853.51,Doctor,0
21.129999999999995,Debit,Branch,1.0,948.6999999999998,Student,0
111.55000000000001,Debit,ATM,1.0,12221.17,Doctor,0
321.82,Credit,Branch,1.0,6500.5,Engineer,0
1294.81,Credit,Branch,1.0,9927.75,Engineer,-1
148.77,Debit,Branch,1.0,2138.42,Retired,0
14.079999999999984,Debit,Branch,1.0,3908.65,Retired,0
1283.97,Debit,ATM,1.0,11041.9,Doctor,-1
566.33,Credit,ATM,1.0,379.8199999999997,Student,0
206.51,Debit,ATM,1.0,3921.74,Retired,0
180.94,Debit,Branch,1.0,7659.99,Retired,0
77.9,Debit,Branch,1.0,664.7200000000003,Student,0
318.92,Credit,Branch,1.0,1167.2500000000005,Student,0
583.3,Credit,Online,1.0,5896.01,Engineer,0
100.68,Debit,Online,1.0,1123.7500000000005,Retired,0
589.6399999999999,Debit,Online,1.0,2039.4,Retired,0
225.93,Credit,Branch,1.0,1864.27,Student,0
651.55,Debit,Online,1.0,2325.78,Retired,0
80.97,Debit,Online,1.0,5926.31,Doctor,0
191.89,Debit,Branch,1.0,399.5699999999997,Student,0
304.75,Credit,Branch,1.0,1916.3400000000001,Retired,0
201.53,Debit,Online,1.0,2732.86,Retired,0
8.449999999999989,Debit,ATM,1.0,1115.3000000000002,Student,0
435.98,Debit,Branch,1.0,7334.08,Engineer,0
743.24,Credit,Online,1.0,1024.19,Student,0
16.269999999999982,Debit,ATM,1.0,10971.32,Doctor,0
290.86,Debit,Online,1.0,14631.88,Doctor,0
85.73000000000002,Debit,ATM,1.0,14928.35,Doctor,0
555.71,Credit,Branch,1.0,830.3699999999999,Student,0
40.03000000000003,Debit,Branch,1.0,6408.8,Student,0
73.00999999999999,Credit,Online,1.0,1997.33,Student,0
346.12,Debit,Branch,1.0,13084.27,Doctor,0
1.9300000000000068,Debit,Branch,5.0,5684.09,Doctor,-1
252.93,Debit,ATM,1.0,2760.37,Retired,0
238.54,Debit,ATM,4.0,868.9099999999999,Student,-1
1011.22,Debit,Branch,1.0,5838.91,Retired,0
58.69999999999999,Debit,Branch,1.0,8937.35,Doctor,0
7.560000000000002,Debit,ATM,1.0,8528.72,Doctor,0
540.4,Debit,Branch,1.0,425.77000000000044,Doctor,0
264.14,Debit,ATM,1.0,8459.26,Doctor,0
248.15,Debit,ATM,1.0,2649.23,Retired,0
24.339999999999975,Debit,Branch,1.0,6659.12,Engineer,0
428.61,Debit,ATM,1.0,11937.04,Doctor,0
117.66000000000003,Credit,Branch,1.0,6794.17,Doctor,0
165.8,Debit,Online,1.0,2064.76,Engineer,0
289.18,Debit,ATM,1.0,3139.75,Retired,0
125.39000000000001,Debit,ATM,1.0,202.6899999999996,Student,0
305.18,Debit,Online,1.0,4474.2,Retired,0
506.9,Credit,Branch,1.0,11471.87,Doctor,0
504.12,Credit,Branch,1.0,1107.2799999999997,Student,0
42.09,Debit,Branch,1.0,5526.28,Engineer,0
607.28,Debit,ATM,1.0,9679.68,Doctor,0
91.9,Debit,Online,1.0,1033.9400000000005,Retired,0
303.43,Debit,Branch,1.0,1833.2399999999998,Student,0
668.78,Debit,ATM,1.0,983.6800000000003,Student,0
270.54,Credit,ATM,1.0,269.77999999999975,Student,0
247.93,Debit,Branch,1.0,9801.48,Engineer,0
34.670000000000016,Debit,Online,1.0,888.6000000000004,Student,0
326.03,Credit,Online,1.0,290.2399999999998,Student,0
148.26,Debit,ATM,1.0,958.6999999999998,Student,0
1086.6,Debit,Online,1.0,1605.67,Student,0
373.99,Debit,ATM,1.0,8590.5,Doctor,0
254.34,Debit,Online,1.0,5461.08,Engineer,0
819.48,Debit,ATM,1.0,1804.5,Student,0
14.0,Debit,ATM,1.0,7975.18,Engineer,0
57.16,Debit,ATM,1.0,222.22000000000025,Engineer,0
282.26,Debit,Online,1.0,6857.2,Engineer,0
46.96000000000001,Debit,Online,1.0,2028.92,Engineer,0
473.2,Debit,Online,1.0,248.52000000000044,Doctor,0
192.97000000000003,Debit,ATM,1.0,3019.04,Retired,0
168.99,Debit,ATM,1.0,1523.5699999999997,Student,0
1.8199999999999932,Debit,Online,1.0,5571.39,Retired,0
40.89999999999998,Debit,ATM,1.0,1514.3400000000001,Doctor,0
78.91,Debit,Online,1.0,1817.4300000000003,Doctor,0
169.97,Credit,ATM,1.0,6269.12,Student,0
17.79000000000002,Debit,Branch,5.0,2281.9,Retired,-1
486.61,Credit,ATM,1.0,2006.69,Engineer,0
148.13,Debit,Branch,1.0,2189.38,Retired,0
164.52,Debit,ATM,1.0,11036.74,Doctor,0
720.89,Debit,ATM,1.0,447.0600000000004,Student,0
268.7,Debit,ATM,1.0,2104.74,Retired,0
637.34,Debit,ATM,1.0,5183.5,Retired,0
216.76,Credit,Online,1.0,643.6400000000003,Engineer,0
418.02,Debit,ATM,1.0,11011.86,Doctor,0
292.03,Credit,ATM,1.0,951.3299999999999,Engineer,0
251.4,Debit,ATM,1.0,2561.67,Retired,0
184.56,Debit,Online,1.0,1549.27,Student,0
33.75999999999999,Debit,Online,1.0,3253.51,Engineer,0
253.46,Debit,ATM,1.0,1338.9499999999998,Engineer,0
1612.3699999999997,Debit,ATM,1.0,3910.59,Retired,0
138.68,Credit,Branch,1.0,206.19999999999982,Student,0
42.56,Debit,Online,1.0,4361.44,Student,0
680.76,Debit,Branch,1.0,572.9700000000003,Student,0
53.829999999999984,Debit,Branch,1.0,4580.59,Retired,0
11.089999999999975,Debit,Branch,1.0,2990.05,Engineer,0
37.81,Debit,Branch,1.0,5208.98,Retired,0
449.18,Debit,Online,1.0,1025.9899999999998,Retired,0
1135.8,Debit,ATM,1.0,13534.3,Doctor,-1
297.6,Debit,Online,1.0,1461.17,Doctor,0
683.75,Debit,Branch,1.0,6333.72,Doctor,0
21.399999999999977,Credit,Online,1.0,8551.6,Engineer,0
315.94,Debit,ATM,1.0,4273.99,Retired,0
331.32,Debit,Branch,5.0,13054.54,Doctor,-1
223.76,Credit,Branch,1.0,4102.23,Retired,0
216.03000000000003,Debit,ATM,1.0,10462.77,Doctor,0
17.420000000000016,Debit,ATM,1.0,6851.31,Retired,0
491.91,Debit,Online,1.0,2421.94,Retired,0
350.11,Credit,Online,1.0,4639.04,Retired,0
218.07,Debit,Branch,1.0,443.6199999999999,Student,0
291.09,Debit,Branch,1.0,6312.79,Engineer,0
422.14,Credit,Branch,1.0,1436.3199999999997,Student,0
613.21,Debit,ATM,1.0,3279.12,Retired,0
73.82999999999998,Debit,Online,1.0,6020.29,Doctor,0
67.32999999999998,Debit,Online,1.0,5925.98,Engineer,0
26.920000000000016,Debit,ATM,1.0,1674.94,Retired,0
18.30000000000001,Debit,Online,1.0,3733.52,Engineer,0
317.94,Debit,ATM,1.0,2996.51,Engineer,0
179.38,Debit,Online,1.0,11666.18,Doctor,0
918.95,Debit,Online,1.0,7006.46,Doctor,0
13.920000000000016,Debit,ATM,1.0,2735.84,Engineer,0
365.43,Debit,ATM,1.0,1073.5099999999998,Student,0
263.59,Debit,Branch,1.0,6996.35,Retired,0
54.80000000000001,Debit,Branch,1.0,4943.49,Engineer,0
141.49,Debit,Online,1.0,1665.58,Student,0
31.389999999999986,Debit,ATM,1.0,998.4899999999998,Student,0
93.82,Debit,Online,1.0,8422.06,Engineer,0
5.7099999999999795,Debit,Branch,1.0,1285.42,Student,0
178.39,Debit,Online,1.0,8469.43,Engineer,0
126.91,Debit,ATM,1.0,692.6900000000005,Student,0
36.089999999999975,Debit,Branch,1.0,12319.26,Doctor,0
91.77000000000001,Debit,Branch,1.0,9240.73,Doctor,0
198.92,Debit,Online,1.0,2854.66,Engineer,0
137.81,Debit,Branch,1.0,2631.47,Engineer,0
136.88,Credit,Branch,1.0,7465.95,Student,0
133.07000000000002,Debit,Branch,1.0,1670.9899999999998,Student,0
1.1399999999999864,Debit,Branch,1.0,13913.92,Doctor,0
256.34,Debit,Branch,1.0,7471.63,Retired,0
56.109999999999985,Debit,Branch,1.0,11123.65,Doctor,0
118.1,Debit,ATM,1.0,7976.6,Engineer,0
137.85999999999999,Credit,Online,1.0,8046.94,Doctor,0
813.78,Credit,ATM,1.0,14935.5,Doctor,0
237.97,Debit,ATM,1.0,13486.15,Doctor,0
684.96,Debit,ATM,1.0,526.6700000000001,Student,0
878.6300000000001,Debit,ATM,1.0,4954.37,Engineer,0
276.56,Debit,Branch,1.0,8942.58,Doctor,0
8.75,Debit,ATM,1.0,4044.62,Retired,0
637.48,Debit,Online,1.0,4148.85,Retired,0
103.15,Debit,Branch,1.0,11388.15,Doctor,0
505.6,Debit,Branch,1.0,5347.57,Retired,0
371.86,Debit,ATM,1.0,1329.4499999999998,Doctor,0
14.259999999999991,Debit,Branch,1.0,2475.65,Engineer,0
13.160000000000025,Debit,Branch,1.0,1019.46,Engineer,0
167.92,Debit,ATM,2.0,14321.73,Doctor,-1
73.00999999999999,Debit,ATM,1.0,2833.12,Retired,0
201.5,Credit,Online,1.0,12148.32,Doctor,0
150.30000000000004,Debit,Online,1.0,14371.08,Doctor,0
23.69999999999999,Debit,ATM,1.0,7947.44,Doctor,0
49.59,Debit,Branch,1.0,6037.03,Engineer,0
720.13,Credit,ATM,1.0,387.02000000000044,Student,0
134.92,Debit,Online,1.0,1081.9700000000003,Student,0
116.97,Debit,ATM,1.0,729.6999999999998,Student,0
11.060000000000002,Debit,ATM,3.0,2782.21,Engineer,-1
88.29000000000002,Credit,Online,1.0,5245.93,Engineer,0
5.810000000000002,Debit,ATM,1.0,1290.9499999999998,Student,0
103.48000000000002,Debit,ATM,1.0,6494.25,Engineer,0
156.74,Debit,ATM,1.0,4004.35,Retired,0
505.14,Debit,ATM,1.0,2525.47,Retired,0
31.060000000000002,Debit,ATM,1.0,11014.25,Doctor,0
7.610000000000014,Debit,ATM,1.0,6275.0,Doctor,0
276.16,Credit,ATM,1.0,1733.3400000000001,Retired,0
145.77,Debit,ATM,1.0,5294.98,Retired,0
369.44,Debit,Online,1.0,5018.67,Engineer,0
558.86,Debit,ATM,1.0,9844.32,Doctor,0
429.15,Debit,Branch,1.0,712.1300000000001,Student,0
36.74000000000001,Debit,Branch,1.0,6217.58,Doctor,0
79.13999999999999,Credit,Online,1.0,2229.56,Retired,0
132.48,Debit,Branch,1.0,9313.05,Engineer,0
136.48,Debit,Online,4.0,4618.53,Engineer,-1
203.76,Debit,Branch,1.0,6747.16,Retired,0
750.95,Debit,Branch,1.0,5134.37,Retired,0
0.8400000000000318,Debit,ATM,1.0,2207.54,Engineer,0
257.18,Debit,Online,1.0,13336.15,Doctor,0
767.66,Debit,ATM,1.0,1801.69,Doctor,0
182.29,Debit,Online,1.0,522.3900000000003,Doctor,0
184.51,Credit,Online,1.0,9381.64,Doctor,0
451.31,Debit,ATM,5.0,2963.29,Retired,-1
144.1,Debit,Branch,1.0,11523.64,Doctor,0
72.49999999999997,Debit,ATM,1.0,12723.62,Doctor,0
74.11000000000001,Credit,Online,4.0,3920.11,Retired,-1
22.149999999999977,Debit,Branch,1.0,7451.83,Doctor,0
777.92,Debit,Branch,1.0,7061.58,Doctor,0
790.07,Debit,Online,1.0,985.7700000000004,Student,0
406.33,Credit,Branch,1.0,4298.34,Engineer,0
767.41,Debit,ATM,1.0,12799.34,Doctor,0
4.579999999999984,Credit,Online,1.0,811.2399999999998,Student,0
447.83,Credit,Branch,1.0,13273.08,Doctor,0
49.670000000000016,Debit,Online,1.0,842.9400000000005,Student,0
77.82999999999998,Credit,Branch,1.0,2471.53,Engineer,0
702.87,Debit,ATM,1.0,1237.5,Student,0
133.56,Debit,Online,1.0,783.8299999999999,Student,0
868.05,Credit,Online,1.0,3931.03,Engineer,0
52.870000000000005,Debit,Branch,1.0,960.96,Student,0
179.0,Debit,ATM,1.0,7310.88,Retired,0
1168.26,Credit,Online,1.0,1385.7399999999998,Retired,0
384.11,Debit,ATM,1.0,7902.52,Retired,0
227.61,Debit,Online,1.0,4405.28,Retired,0
40.829999999999984,Debit,ATM,1.0,3944.12,Engineer,0
19.75999999999999,Debit,ATM,1.0,1523.04,Student,0
484.24,Debit,Branch,1.0,8042.3,Doctor,0
494.6600000000001,Debit,Online,1.0,5531.93,Doctor,0
301.47,Debit,Branch,1.0,560.7299999999996,Student,0
199.09,Debit,Online,1.0,1658.52,Doctor,0
38.94999999999999,Debit,Online,1.0,731.5200000000004,Engineer,0
515.94,Debit,ATM,1.0,1389.8900000000003,Engineer,0
41.93000000000001,Debit,ATM,1.0,5081.26,Engineer,0
137.84000000000003,Debit,ATM,1.0,1000.3500000000004,Student,0
95.35,Debit,Online,1.0,1639.9,Student,0
93.13999999999999,Debit,Online,1.0,5473.82,Retired,0
1427.71,Debit,Branch,1.0,1729.2600000000002,Doctor,0
